,Station,Year,month,Element,Max,Min,Mean,Days
1047,USC00110338,1982,10,TMIN,13.9,-3.9,5.6,31
1048,USC00110338,1982,11,TMIN,12.8,-9.4,-0.7,30
1049,USC00110338,1982,12,TMIN,13.3,-13.9,-2.4,31
1050,USC00110338,1983,1,TMIN,1.1,-15.0,-6.4,31
1051,USC00110338,1983,2,TMIN,1.7,-15.0,-4.8,28
1052,USC00110338,1983,3,TMIN,13.9,-12.2,-1.6,31
1053,USC00110338,1983,4,TMIN,10.6,-6.1,1.8,30
1054,USC00110338,1983,5,TMIN,14.4,-1.7,7.0,31
1055,USC00110338,1983,6,TMIN,20.0,6.1,14.6,29
1056,USC00110338,1983,7,TMIN,22.8,5.6,18.1,31
1057,USC00110338,1983,8,TMIN,22.2,10.6,17.3,31
1058,USC00110338,1983,9,TMIN,19.4,0.6,10.5,30
1059,USC00110338,1983,10,TMIN,16.7,-0.6,5.3,31
1060,USC00110338,1983,11,TMIN,12.8,-8.9,0.4,30
1061,USC00110338,1983,12,TMIN,-0.6,-30.0,-14.1,31
1062,USC00110338,1984,1,TMIN,-0.6,-30.0,-14.4,31
1063,USC00110338,1984,2,TMIN,4.4,-21.1,-4.5,29
1064,USC00110338,1984,3,TMIN,1.1,-14.4,-5.1,31
1065,USC00110338,1984,4,TMIN,14.4,-3.9,3.7,30
1066,USC00110338,1984,5,TMIN,15.6,1.7,7.3,30
1067,USC00110338,1984,6,TMIN,23.9,10.6,16.1,30
1068,USC00110338,1984,7,TMIN,21.7,8.9,15.3,31
1069,USC00110338,1984,8,TMIN,22.2,9.4,16.5,26
1070,USC00110338,1984,9,TMIN,20.0,-0.6,10.6,30
1071,USC00110338,1984,10,TMIN,16.7,-1.7,7.4,31
1072,USC00110338,1984,11,TMIN,7.2,-8.3,-2.3,30
1073,USC00110338,1984,12,TMIN,7.2,-18.9,-5.0,31
1074,USC00110338,1985,1,TMIN,-1.7,-32.2,-14.7,31
1075,USC00110338,1985,2,TMIN,3.3,-25.6,-11.6,28
1076,USC00110338,1985,3,TMIN,10.6,-7.2,-0.8,31
1077,USC00110338,1985,4,TMIN,18.9,-5.0,6.0,30
1078,USC00110338,1985,5,TMIN,17.8,2.8,10.0,31
1079,USC00110338,1985,6,TMIN,20.0,5.6,12.6,30
1080,USC00110338,1985,7,TMIN,20.6,10.0,16.3,31
1081,USC00110338,1985,8,TMIN,20.0,9.4,14.5,31
1082,USC00110338,1985,9,TMIN,21.7,3.3,12.0,30
1083,USC00110338,1985,10,TMIN,11.7,-1.1,5.5,31
1084,USC00110338,1985,11,TMIN,8.9,-10.6,-1.1,30
1085,USC00110338,1985,12,TMIN,-2.2,-23.3,-13.9,31
1086,USC00110338,1986,1,TMIN,1.1,-25.0,-11.1,31
1087,USC00110338,1986,2,TMIN,0.0,-22.2,-9.3,28
1088,USC00110338,1986,3,TMIN,10.0,-13.9,-1.9,31
1089,USC00110338,1986,4,TMIN,13.9,-4.4,3.8,30
1090,USC00110338,1986,5,TMIN,16.7,0.0,9.5,31
1091,USC00110338,1986,6,TMIN,20.6,5.0,13.5,30
1092,USC00110338,1986,7,TMIN,22.8,10.0,18.2,31
1093,USC00110338,1987,1,TMIN,-1.1,-22.2,-9.2,31
1094,USC00110338,1987,2,TMIN,2.2,-12.8,-5.6,28
1095,USC00110338,1987,3,TMIN,8.3,-7.8,1.0,31
1096,USC00110338,1987,4,TMIN,13.3,-5.6,4.6,30
1097,USC00110338,1987,5,TMIN,20.0,1.7,11.1,31
1098,USC00110338,1987,6,TMIN,20.6,7.8,15.9,30
1099,USC00110338,1987,8,TMIN,23.9,10.0,17.0,31
1100,USC00110338,1987,9,TMIN,18.3,5.6,11.9,30
1101,USC00110338,1987,10,TMIN,10.0,-2.8,2.3,31
1102,USC00110338,1987,11,TMIN,11.7,-6.1,2.0,30
1103,USC00110338,1987,12,TMIN,5.6,-14.4,-3.6,31
1104,USC00110338,1988,1,TMIN,6.7,-27.2,-12.3,31
1105,USC00110338,1988,2,TMIN,-2.8,-18.9,-10.8,29
1106,USC00110338,1988,3,TMIN,7.2,-8.9,-2.6,31
1107,USC00110338,1988,4,TMIN,9.4,-2.8,3.0,30
1108,USC00110338,1988,5,TMIN,17.2,2.2,8.9,31
1109,USC00110338,1988,6,TMIN,22.2,6.7,13.9,30
1110,USC00110338,1988,7,TMIN,21.1,10.6,17.2,31
1111,USC00110338,1988,8,TMIN,23.9,9.4,18.1,31
1112,USC00110338,1988,9,TMIN,23.9,3.9,12.0,30
1113,USC00110338,1988,10,TMIN,14.4,-9.4,1.1,31
1114,USC00110338,1988,11,TMIN,7.8,-5.0,-0.4,30
1115,USC00110338,1988,12,TMIN,-1.1,-16.7,-8.5,31
1116,USC00110338,1989,1,TMIN,2.8,-15.6,-5.5,31
1117,USC00110338,1989,2,TMIN,-3.9,-21.7,-13.7,28
1118,USC00110338,1989,3,TMIN,11.7,-15.6,-3.9,31
1119,USC00110338,1989,4,TMIN,12.2,-8.3,1.6,30
1120,USC00110338,1989,5,TMIN,18.3,-3.3,6.8,31
1121,USC00110338,1989,6,TMIN,23.9,7.8,13.7,30
1122,USC00110338,1989,7,TMIN,22.2,12.2,16.3,31
1123,USC00110338,1989,8,TMIN,25.6,7.8,15.5,31
1124,USC00110338,1989,9,TMIN,17.2,-1.1,8.5,30
1125,USC00110338,1989,10,TMIN,10.6,-3.3,3.2,31
1126,USC00110338,1989,11,TMIN,6.7,-14.4,-3.6,30
1127,USC00110338,1989,12,TMIN,-0.6,-28.3,-13.9,31
1128,USC00110338,1990,1,TMIN,1.1,-12.2,-4.8,31
1129,USC00110338,1990,2,TMIN,1.7,-17.8,-5.9,28
1130,USC00110338,1990,3,TMIN,15.0,-7.8,0.2,31
1131,USC00110338,1990,5,TMIN,14.4,1.1,7.9,31
1132,USC00110338,1990,6,TMIN,21.1,5.0,14.5,30
1133,USC00110338,1990,7,TMIN,23.9,10.6,16.1,31
1134,USC00110338,1990,8,TMIN,24.4,8.9,16.0,31
1135,USC00110338,1990,9,TMIN,21.1,1.1,11.8,30
1136,USC00110338,1990,10,TMIN,16.1,-3.9,2.5,31
1137,USC00110338,1990,11,TMIN,14.4,-7.2,-0.3,30
1138,USC00110338,1990,12,TMIN,0.0,-22.2,-8.1,31
1139,USC00110338,1991,1,TMIN,-3.3,-21.7,-12.3,31
1140,USC00110338,1991,2,TMIN,0.0,-17.8,-7.6,28
1141,USC00110338,1991,3,TMIN,18.3,-7.8,-1.5,31
1142,USC00110338,1991,4,TMIN,16.7,-3.9,4.9,30
1143,USC00110338,1991,5,TMIN,19.4,1.1,11.7,31
1144,USC00110338,1991,6,TMIN,21.7,9.4,16.2,30
1145,USC00110338,1991,7,TMIN,25.0,12.8,18.1,31
1146,USC00110338,1991,8,TMIN,22.8,12.8,17.4,31
1147,USC00110338,1991,9,TMIN,22.8,0.6,12.0,30
1148,USC00110338,1991,10,TMIN,15.0,-1.1,5.4,31
1149,USC00110338,1991,11,TMIN,8.9,-15.0,-3.9,30
1150,USC00110338,1991,12,TMIN,1.7,-17.8,-5.2,31
1151,USC00110338,1992,1,TMIN,1.7,-21.7,-5.9,31
1152,USC00110338,1992,2,TMIN,2.2,-12.2,-2.5,28
1153,USC00110338,1992,3,TMIN,11.1,-11.7,-2.3,31
1154,USC00110338,1992,4,TMIN,8.3,-3.9,1.7,29
1155,USC00110338,1992,5,TMIN,18.9,0.0,7.2,31
1156,USC00110338,1992,6,TMIN,25.6,5.0,12.0,29
1157,USC00110338,1992,7,TMIN,22.2,10.0,15.9,31
1158,USC00110338,1992,8,TMIN,20.6,9.4,13.7,30
1159,USC00110338,1992,9,TMIN,22.2,0.0,11.1,30
1160,USC00110338,1992,10,TMIN,12.2,-5.0,4.6,31
1161,USC00110338,1992,11,TMIN,10.0,-6.1,0.4,30
1162,USC00110338,1992,12,TMIN,2.2,-18.9,-5.9,30
1163,USC00110338,1993,1,TMIN,0.6,-16.7,-7.6,26
1164,USC00110338,1993,2,TMIN,0.6,-19.4,-8.8,28
1165,USC00110338,1993,4,TMIN,12.8,-6.7,2.6,30
1166,USC00110338,1993,5,TMIN,20.6,3.3,10.2,31
1167,USC00110338,1993,6,TMIN,22.8,8.3,14.9,30
1168,USC00110338,1993,7,TMIN,27.2,13.3,19.5,31
1169,USC00110338,1993,8,TMIN,23.3,10.0,17.5,31
1170,USC00110338,1993,9,TMIN,21.1,2.2,10.6,30
1171,USC00110338,1993,10,TMIN,17.2,-4.4,3.6,31
1172,USC00110338,1993,11,TMIN,7.2,-11.1,-2.9,30
1173,USC00110338,1993,12,TMIN,2.2,-18.9,-7.3,31
1174,USC00110338,1994,1,TMIN,-1.1,-31.1,-15.9,31
1175,USC00110338,1994,2,TMIN,7.2,-21.7,-11.8,27
1176,USC00110338,1994,3,TMIN,3.3,-8.9,-2.7,31
1177,USC00110338,1994,4,TMIN,18.3,-3.9,4.6,30
1178,USC00110338,1994,5,TMIN,15.0,-1.1,6.9,31
1179,USC00110338,1994,6,TMIN,21.1,4.4,12.9,30
1180,USC00110338,1994,7,TMIN,23.9,10.0,15.6,31
1181,USC00110338,1994,8,TMIN,20.0,6.7,12.7,31
1182,USC00110338,1994,9,TMIN,18.9,5.6,11.3,30
1183,USC00110338,1994,10,TMIN,12.2,-1.7,5.3,31
1184,USC00110338,1994,11,TMIN,11.1,-9.4,-1.0,29
1185,USC00110338,1994,12,TMIN,0.6,-15.0,-5.9,31
1186,USC00110338,1995,1,TMIN,-0.6,-20.6,-11.1,31
1187,USC00110338,1995,2,TMIN,-3.9,-20.6,-10.4,28
1188,USC00110338,1995,3,TMIN,7.2,-16.1,-2.9,26
1189,USC00110338,1995,4,TMIN,12.8,-7.2,4.3,23
1190,USC00110338,1995,5,TMIN,17.8,6.1,10.6,31
1191,USC00110338,1995,6,TMIN,23.3,8.3,15.6,30
1192,USC00110338,1995,7,TMIN,25.0,7.2,17.7,31
1193,USC00110338,1995,8,TMIN,22.2,12.8,18.3,31
1194,USC00110338,1995,9,TMIN,20.6,-2.2,9.9,30
1195,USC00110338,1995,10,TMIN,13.3,-2.2,4.6,30
1196,USC00110338,1995,11,TMIN,4.4,-10.0,-2.4,25
1197,USC00110338,1995,12,TMIN,1.7,-20.0,-8.5,27
1198,USC00110338,1996,1,TMIN,1.1,-24.4,-10.3,31
1199,USC00110338,1996,2,TMIN,2.2,-28.9,-9.1,29
1200,USC00110338,1996,3,TMIN,1.1,-17.8,-7.0,31
1201,USC00110338,1996,4,TMIN,11.7,-6.7,0.5,29
1202,USC00110338,1996,5,TMIN,12.8,1.7,6.5,31
1203,USC00110338,1996,6,TMIN,21.7,0.0,14.1,30
1204,USC00110338,1996,7,TMIN,22.2,10.0,15.2,30
1205,USC00110338,1996,8,TMIN,21.7,12.8,16.4,31
1206,USC00110338,1996,9,TMIN,18.3,5.0,11.3,30
1207,USC00110338,1996,10,TMIN,12.2,-4.4,4.4,31
1208,USC00110338,1996,11,TMIN,6.1,-12.2,-4.6,30
1209,USC00110338,1996,12,TMIN,0.6,-18.3,-7.6,31
1210,USC00110338,1997,1,TMIN,2.8,-25.0,-12.7,31
1211,USC00110338,1997,2,TMIN,2.2,-15.6,-6.7,27
1212,USC00110338,1997,3,TMIN,6.7,-12.2,-2.9,31
1213,USC00110338,1997,4,TMIN,11.1,-7.8,-0.1,30
1214,USC00110338,1997,5,TMIN,12.2,-1.1,4.6,31
1215,USC00110338,1997,6,TMIN,22.8,6.7,13.6,30
1216,USC00110338,1997,7,TMIN,21.1,9.4,16.0,31
1217,USC00110338,1997,8,TMIN,19.4,10.0,14.3,31
1218,USC00110338,1997,9,TMIN,18.3,4.4,10.9,30
1219,USC00110338,1997,10,TMIN,16.7,-3.9,5.1,31
1220,USC00110338,1997,11,TMIN,6.7,-11.1,-2.5,30
1221,USC00110338,1997,12,TMIN,3.3,-13.3,-5.1,31
1222,USC00110338,1998,1,TMIN,4.4,-22.2,-6.5,31
1223,USC00110338,1998,2,TMIN,7.8,-5.0,-0.6,28
1224,USC00110338,1998,3,TMIN,18.3,-15.0,-2.3,31
1225,USC00110338,1998,4,TMIN,11.1,-2.8,3.2,30
1226,USC00110338,1998,5,TMIN,21.1,2.8,10.7,31
1227,USC00110338,1998,6,TMIN,22.8,3.9,13.9,30
1228,USC00110338,1998,7,TMIN,23.9,12.8,16.4,31
1229,USC00110338,1998,8,TMIN,20.6,10.6,16.6,31
1230,USC00110338,1998,9,TMIN,18.9,5.6,12.3,30
1231,USC00110338,1998,10,TMIN,14.4,-2.2,5.2,31
1232,USC00110338,1998,11,TMIN,9.4,-7.2,0.2,30
1233,USC00110338,1998,12,TMIN,12.2,-18.9,-5.7,31
1234,USC00110338,1999,1,TMIN,0.6,-30.6,-12.3,31
1235,USC00110338,1999,2,TMIN,1.7,-11.7,-5.0,28
1236,USC00110338,1999,3,TMIN,7.8,-12.8,-4.6,31
1237,USC00110338,1999,4,TMIN,11.1,-5.6,3.2,30
1238,USC00110338,1999,5,TMIN,16.7,3.3,9.4,31
1239,USC00110338,1999,6,TMIN,20.0,6.1,14.5,30
1240,USC00110338,1999,7,TMIN,24.4,10.6,18.5,31
1241,USC00110338,1999,8,TMIN,18.9,8.9,13.6,31
1242,USC00110338,1999,9,TMIN,12.8,1.7,7.3,30
1243,USC00110338,1999,10,TMIN,10.6,-5.0,2.1,31
1244,USC00110338,1999,11,TMIN,7.8,-9.4,-0.9,30
1245,USC00110338,1999,12,TMIN,3.9,-20.0,-7.7,31
1246,USC00110338,2000,1,TMIN,0.6,-23.3,-10.5,31
1247,USC00110338,2000,2,TMIN,5.6,-17.8,-5.8,29
1248,USC00110338,2000,3,TMIN,8.9,-8.3,-1.1,31
1249,USC00110338,2000,4,TMIN,10.0,-6.7,1.3,30
1250,USC00110338,2000,5,TMIN,17.2,1.1,9.5,31
1251,USC00110338,2000,6,TMIN,19.4,4.4,12.5,30
1252,USC00110338,2000,7,TMIN,19.4,10.0,15.2,31
1253,USC00110338,2000,8,TMIN,22.2,11.1,15.3,31
1254,USC00110338,2000,9,TMIN,20.0,2.8,10.5,28
1255,USC00110338,2000,10,TMIN,14.4,-4.4,5.1,31
1256,USC00110338,2000,11,TMIN,12.2,-13.3,-3.3,29
1257,USC00110338,2000,12,TMIN,-1.1,-26.7,-16.2,31
1258,USC00110338,2001,1,TMIN,-2.2,-23.3,-11.7,31
1259,USC00110338,2001,2,TMIN,-0.6,-22.2,-9.5,28
1260,USC00110338,2001,3,TMIN,0.0,-11.7,-5.8,31
1261,USC00110338,2001,4,TMIN,12.2,-3.9,3.9,30
1262,USC00110338,2001,5,TMIN,17.2,2.8,8.7,31
1263,USC00110338,2001,6,TMIN,19.4,6.1,12.7,30
1264,USC00110338,2001,7,TMIN,21.7,6.7,16.5,31
1265,USC00110338,2001,8,TMIN,21.7,10.6,17.2,27
1266,USC00110338,2001,9,TMIN,20.6,3.9,11.6,30
1267,USC00110338,2001,10,TMIN,13.3,-1.7,6.2,31
1268,USC00110338,2001,11,TMIN,12.2,-2.8,3.5,30
1269,USC00110338,2001,12,TMIN,5.0,-15.0,-3.4,31
1270,USC00110338,2002,1,TMIN,2.2,-13.3,-4.4,31
1271,USC00110338,2002,2,TMIN,3.9,-12.2,-4.3,28
1272,USC00110338,2002,3,TMIN,7.2,-22.2,-3.2,31
1273,USC00110338,2002,4,TMIN,19.4,-3.9,6.1,30
1274,USC00110338,2002,5,TMIN,18.3,0.0,8.6,31
1275,USC00110338,2002,6,TMIN,23.9,10.0,17.4,30
1276,USC00110338,2002,7,TMIN,26.1,15.0,20.3,31
1277,USC00110338,2002,8,TMIN,23.9,14.4,18.7,31
1278,USC00110338,2002,9,TMIN,26.1,4.4,15.5,30
1279,USC00110338,2002,10,TMIN,20.6,0.6,6.3,31
1280,USC00110338,2002,11,TMIN,11.7,-11.1,0.2,30
1281,USC00110338,2002,12,TMIN,8.3,-19.4,-4.8,31
1282,USC00110338,2003,1,TMIN,6.7,-21.7,-8.9,31
1283,USC00110338,2003,2,TMIN,1.7,-17.2,-8.9,28
1284,USC00110338,2003,3,TMIN,9.4,-12.8,-1.7,31
1285,USC00110338,2003,4,TMIN,17.2,-4.4,5.3,30
1286,USC00110338,2003,5,TMIN,15.0,3.9,9.6,31
1287,USC00110338,2003,6,TMIN,21.1,6.1,13.6,30
1288,USC00110338,2003,7,TMIN,23.9,12.2,17.0,31
1289,USC00110338,2003,8,TMIN,22.8,15.6,18.4,31
1290,USC00110338,2003,9,TMIN,20.0,3.3,12.0,30
1291,USC00110338,2003,10,TMIN,12.8,-2.2,5.5,31
1292,USC00110338,2003,11,TMIN,8.9,-6.7,1.1,30
1293,USC00110338,2003,12,TMIN,5.6,-12.2,-4.2,31
1294,USC00110338,2004,1,TMIN,1.7,-22.8,-10.3,31
1295,USC00110338,2004,2,TMIN,3.9,-17.8,-6.8,29
1296,USC00110338,2004,3,TMIN,12.8,-10.0,0.6,30
1297,USC00110338,2004,4,TMIN,14.4,-1.7,4.3,24
1298,USC00110338,2004,5,TMIN,19.4,4.4,11.4,25
1299,USC00110338,2004,6,TMIN,22.2,7.8,15.3,30
1300,USC00110338,2004,7,TMIN,22.8,12.2,17.2,31
1301,USC00110338,2004,8,TMIN,21.7,9.4,14.9,31
1302,USC00110338,2004,9,TMIN,20.6,5.0,13.7,30
1303,USC00110338,2004,10,TMIN,16.1,-1.1,7.3,31
1304,USC00110338,2004,11,TMIN,11.7,-8.3,2.1,30
1305,USC00110338,2004,12,TMIN,4.4,-20.0,-5.7,31
1306,USC00110338,2005,1,TMIN,1.7,-17.8,-8.3,31
1307,USC00110338,2005,2,TMIN,3.3,-11.7,-3.3,28
1308,USC00110338,2005,3,TMIN,5.6,-11.1,-3.2,31
1309,USC00110338,2005,4,TMIN,14.4,0.0,5.8,30
1310,USC00110338,2005,5,TMIN,19.4,-1.7,8.7,31
1311,USC00110338,2005,6,TMIN,24.4,11.1,18.6,30
1312,USC00110338,2005,7,TMIN,24.4,12.2,18.7,31
1313,USC00110338,2005,8,TMIN,23.3,13.9,18.6,31
1314,USC00110338,2005,9,TMIN,22.2,5.0,15.5,30
1315,USC00110338,2005,10,TMIN,21.1,-1.1,7.7,31
1316,USC00110338,2005,11,TMIN,11.7,-11.1,0.7,30
1317,USC00110338,2005,12,TMIN,1.1,-20.0,-8.9,31
1318,USC00110338,2006,1,TMIN,4.4,-7.2,-1.5,31
1319,USC00110338,2006,2,TMIN,-0.6,-22.2,-7.1,28
1320,USC00110338,2006,3,TMIN,7.8,-7.2,-1.0,31
1321,USC00110338,2006,4,TMIN,17.2,-1.7,6.4,30
1322,USC00110338,2006,5,TMIN,22.8,2.8,10.6,31
1323,USC00110338,2006,6,TMIN,22.2,8.3,14.9,30
1324,USC00110338,2006,7,TMIN,25.0,13.3,19.9,31
1325,USC00110338,2006,8,TMIN,25.6,13.9,18.2,30
1326,USC00110338,2006,9,TMIN,16.7,4.4,11.9,30
1327,USC00110338,2006,10,TMIN,16.1,-2.2,4.2,31
1328,USC00110338,2006,11,TMIN,11.7,-7.2,1.8,30
1329,USC00110338,2006,12,TMIN,6.7,-17.2,-3.4,31
1330,USC00110338,2007,1,TMIN,4.4,-16.1,-6.1,31
1331,USC00110338,2007,2,TMIN,-1.7,-23.9,-12.6,28
1332,USC00110338,2007,3,TMIN,17.2,-10.0,1.1,31
1333,USC00110338,2007,4,TMIN,13.9,-6.1,3.5,30
1334,USC00110338,2007,5,TMIN,19.4,4.4,11.4,31
1335,USC00110338,2007,6,TMIN,22.2,7.8,16.3,30
1336,USC00110338,2007,7,TMIN,21.1,13.3,17.2,31
1337,USC00110338,2007,8,TMIN,23.9,12.8,19.2,31
1338,USC00110338,2007,9,TMIN,22.2,3.3,14.0,30
1339,USC00110338,2007,10,TMIN,21.1,0.0,9.7,31
1340,USC00110338,2007,11,TMIN,7.2,-7.8,-0.5,30
1341,USC00110338,2007,12,TMIN,2.8,-15.6,-6.1,31
1342,USC00110338,2008,1,TMIN,10.0,-22.8,-10.2,31
1343,USC00110338,2008,2,TMIN,1.7,-20.6,-9.5,29
1344,USC00110338,2008,3,TMIN,2.8,-11.1,-3.1,30
1345,USC00110338,2008,4,TMIN,13.9,-2.8,4.7,30
1346,USC00110338,2008,5,TMIN,17.2,2.2,7.6,31
1347,USC00110338,2008,6,TMIN,22.8,11.1,16.5,30
1348,USC00110338,2008,7,TMIN,23.3,11.7,17.3,31
1349,USC00110338,2008,8,TMIN,22.2,13.3,16.8,31
1350,USC00110338,2008,9,TMIN,20.0,7.8,13.7,30
1351,USC00110338,2008,10,TMIN,17.2,-2.2,6.1,31
1352,USC00110338,2008,11,TMIN,10.6,-8.9,-0.5,30
1353,USC00110338,2008,12,TMIN,-2.2,-22.2,-11.3,30
1354,USC00110338,2009,1,TMIN,-7.8,-30.0,-14.1,31
1355,USC00110338,2009,2,TMIN,7.8,-18.9,-7.0,28
1356,USC00110338,2009,3,TMIN,8.9,-11.1,-0.3,30
1357,USC00110338,2009,4,TMIN,13.9,-1.7,3.5,30
1358,USC00110338,2009,5,TMIN,15.0,2.8,9.7,30
1359,USC00110338,2009,6,TMIN,23.9,6.1,15.4,30
1360,USC00110338,2009,7,TMIN,18.9,12.2,15.4,31
1361,USC00110338,2009,8,TMIN,25.0,7.8,16.6,29
1362,USC00110338,2009,9,TMIN,17.8,7.2,13.5,30
1363,USC00110338,2009,10,TMIN,12.2,-2.8,5.3,31
1364,USC00110338,2009,11,TMIN,10.0,-1.7,1.9,30
1365,USC00110338,2009,12,TMIN,1.1,-17.8,-7.4,30
1366,USC00110338,2010,1,TMIN,0.6,-21.1,-10.6,31
1367,USC00110338,2010,2,TMIN,0.0,-15.0,-6.7,28
1368,USC00110338,2010,3,TMIN,8.9,-5.6,0.4,31
1369,USC00110338,2010,4,TMIN,16.1,-1.1,7.1,30
1370,USC00110338,2010,5,TMIN,21.1,2.2,11.6,31
1371,USC00110338,2010,6,TMIN,18.9,5.0,13.3,30
1372,USC00110338,2010,7,TMIN,23.3,16.7,20.1,17
1373,USC00110338,2010,8,TMIN,23.9,13.9,19.1,31
1374,USC00110338,2010,9,TMIN,20.6,7.8,13.0,30
1375,USC00110338,2010,10,TMIN,13.9,-2.2,6.3,31
1376,USC00110338,2010,11,TMIN,10.0,-7.8,0.0,30
1377,USC00110338,2010,12,TMIN,4.4,-17.2,-9.8,31
1378,USC00110338,2011,1,TMIN,-3.3,-21.1,-10.2,31
1379,USC00110338,2011,2,TMIN,7.8,-23.3,-7.1,28
1380,USC00110338,2011,3,TMIN,7.2,-6.1,-2.0,31
1381,USC00110338,2011,4,TMIN,17.2,-1.1,4.6,30
1382,USC00110338,2011,5,TMIN,20.6,2.8,9.6,31
1383,USC00110338,2011,6,TMIN,23.9,11.1,15.9,29
1384,USC00110338,2011,7,TMIN,26.1,15.6,21.0,31
1385,USC00110338,2011,8,TMIN,23.3,13.3,17.7,31
1386,USC00110338,2011,9,TMIN,25.0,4.4,12.2,30
1387,USC00110338,2011,10,TMIN,12.8,0.0,5.1,31
1388,USC00110338,2011,11,TMIN,9.4,-5.0,1.5,30
1389,USC00110338,2011,12,TMIN,6.1,-12.2,-3.1,31
1390,USC00110338,2012,1,TMIN,0.0,-16.7,-6.5,31
1391,USC00110338,2012,2,TMIN,1.1,-13.3,-4.4,29
1392,USC00110338,2012,3,TMIN,17.8,-6.7,5.6,31
1393,USC00110338,2012,4,TMIN,13.3,-1.1,4.2,30
1394,USC00110338,2012,5,TMIN,22.8,6.7,12.0,31
1395,USC00110338,2012,6,TMIN,23.9,7.8,16.0,30
1396,USC00110338,2012,7,TMIN,25.6,16.7,20.9,31
1397,USC00110338,2012,8,TMIN,21.1,11.7,16.3,31
1398,USC00110338,2012,9,TMIN,21.1,2.8,11.1,30
1399,USC00110338,2012,10,TMIN,16.7,-0.6,5.0,31
1400,USC00110338,2012,11,TMIN,10.6,-8.9,-1.1,30
1401,USC00110338,2012,12,TMIN,8.3,-10.6,-2.3,31
1402,USC00110338,2013,1,TMIN,7.8,-18.9,-8.6,31
1403,USC00110338,2013,2,TMIN,0.6,-17.8,-8.2,26
1404,USC00110338,2013,3,TMIN,4.4,-11.1,-4.7,31
1405,USC00110338,2013,4,TMIN,10.6,-4.4,2.4,30
1406,USC00110338,2013,5,TMIN,18.3,1.7,10.6,30
1407,USC00110338,2013,6,TMIN,20.0,6.1,15.1,30
1408,USC00110338,2013,7,TMIN,24.4,11.7,17.4,31
1409,USC00110338,2013,8,TMIN,23.3,11.7,16.5,31
1410,USC00110338,2013,9,TMIN,22.8,7.8,13.2,30
1411,USC00110338,2013,10,TMIN,17.8,-3.3,5.8,31
1412,USC00110338,2013,11,TMIN,10.0,-12.2,-2.7,30
1413,USC00110338,2013,12,TMIN,3.9,-21.7,-10.1,31
1414,USC00110338,2014,1,TMIN,-1.1,-27.2,-15.7,31
1415,USC00110338,2014,2,TMIN,-2.2,-23.9,-14.8,28
1416,USC00110338,2014,3,TMIN,1.1,-20.6,-7.3,29
1417,USC00110338,2014,4,TMIN,11.1,-5.0,3.0,30
1418,USC00110338,2014,5,TMIN,18.9,2.8,10.1,31
1419,USC00110338,2014,6,TMIN,23.9,11.1,16.3,30
1420,USC00110338,2014,7,TMIN,21.7,11.7,15.4,31
1421,USC00110338,2014,8,TMIN,22.2,11.1,17.6,31
1422,USC00110338,2014,9,TMIN,21.1,4.4,11.2,30
1423,USC00110338,2014,10,TMIN,13.9,0.0,5.5,31
1424,USC00110338,2014,11,TMIN,7.8,-13.3,-4.2,30
1425,USC00110338,2014,12,TMIN,6.1,-16.1,-3.3,31
1426,USC00110338,2015,1,TMIN,1.1,-23.3,-10.3,31
1427,USC00110338,2015,2,TMIN,-3.9,-22.8,-14.7,28
1428,USC00110338,2015,3,TMIN,3.9,-21.1,-4.8,31
1429,USC00110338,2015,4,TMIN,10.6,-2.2,3.9,30
1430,USC00110338,2015,5,TMIN,18.9,2.8,11.0,31
1431,USC00110338,2015,6,TMIN,21.1,6.1,14.8,30
1432,USC00110338,2015,7,TMIN,23.3,11.1,16.9,31
1433,USC00110338,2015,8,TMIN,21.1,10.6,16.2,31
1434,USC00110338,2015,9,TMIN,23.3,7.2,14.9,30
1435,USC00110338,2015,10,TMIN,12.8,-1.1,6.9,31
1436,USC00110338,2015,11,TMIN,10.6,-13.3,0.9,30
1437,USC00110338,2015,12,TMIN,12.8,-9.4,0.5,31
1438,USC00110338,2016,1,TMIN,1.7,-20.6,-8.8,31
1439,USC00110338,2016,2,TMIN,3.9,-16.7,-5.2,28
1440,USC00110338,2016,3,TMIN,13.9,-10.6,1.0,31
1441,USC00110338,2016,4,TMIN,11.7,-5.6,3.3,30
1442,USC00110338,2016,5,TMIN,20.0,1.7,9.6,31
1443,USC00110338,2016,6,TMIN,21.1,10.0,15.8,30
1444,USC00110338,2016,7,TMIN,21.7,12.8,18.6,31
1445,USC00110338,2016,8,TMIN,22.8,12.8,19.1,31
1446,USC00110338,2016,9,TMIN,22.8,8.9,15.4,30
1447,USC00110338,2016,10,TMIN,20.0,2.2,8.6,31
1448,USC00110338,2016,11,TMIN,14.4,-6.1,2.5,30
1449,USC00110338,2016,12,TMIN,2.2,-23.3,-7.4,31
1450,USC00110338,2017,1,TMIN,3.3,-18.3,-6.0,31
1451,USC00110338,2017,2,TMIN,9.4,-11.1,-3.0,28
1452,USC00110338,2017,3,TMIN,8.3,-9.4,-1.6,31
1453,USC00110338,2017,4,TMIN,14.4,-5.0,5.0,30
1454,USC00110338,2017,5,TMIN,19.4,1.7,8.3,31
1455,USC00110338,2017,6,TMIN,22.2,10.0,15.2,30
1456,USC00110338,2017,7,TMIN,21.1,13.3,17.3,31
